BMW;525;must met.;tagavedu;automaat;08/2003;diisel;2.5 (120 kW);;2990 EUR;;https://www.auto24.ee/used/3060216
BMW;320;;tagavedu;manuaal;2001;bensiin;2.2 (125 kW);248 221 km;3500 EUR;2999 EUR;https://www.auto24.ee/used/3045637
BMW;520;hõbedane met.;tagavedu;automaat;02/2004;bensiin;2.2 (125 kW);275 000 km;2999 EUR;;https://www.auto24.ee/used/3037251
BMW;525;must;tagavedu;automaat;12/2001;diisel;2.5 D (120 kW);273 000 km;;2999 EUR;https://www.auto24.ee/used/3047439
BMW;525;hõbedane met.;tagavedu;automaat;12/2004;diisel;2.5 D (130 kW);253 000 km;2999 EUR;;https://www.auto24.ee/used/3022218
BMW;730;tumesinine met.;tagavedu;automaat;1995;bensiin;3.0 (160 kW);337 000 km ·;2999 EUR;;https://www.auto24.ee/used/2937269
BMW;730;hõbedane met.;tagavedu;automaat;01/2001;diisel;2.9 (142 kW);;3200 EUR;2999 EUR;https://www.auto24.ee/used/3039236
BMW;745;sinine met.;tagavedu;automaat;11/2002;bensiin;4.4 (245 kW);407 850 km;5000 EUR;2999 EUR;https://www.auto24.ee/used/3063839
BMW;745;must met.;tagavedu;automaat;2002;bensiin;4.4 V8 (245 kW);275 000 km;3700 EUR;2999 EUR;https://www.auto24.ee/used/2980635
BMW;328;roheline;tagavedu;manuaal;06/1998;bensiin;2.8 (142 kW);;3350 EUR;3000 EUR;https://www.auto24.ee/used/3050909
BMW;330;hall;tagavedu;automaat;03/2003;diisel;3.0 (150 kW);;3400 EUR;3000 EUR;https://www.auto24.ee/used/3053041
BMW;330;must met.;nelikvedu;automaat;06/2003;diisel;3.0 r6 (150 kW);300 000 km;3500 EUR;3000 EUR;https://www.auto24.ee/used/3058243
BMW;330;must met.;nelikvedu;automaat (Tiptronic);08/2003;diisel;3.0 XD (150 kW);378 000 km ·;3900 EUR;3000 EUR;https://www.auto24.ee/used/3032565
BMW;530;hõbedane;tagavedu;automaat;08/2003;diisel;3.0 (160 kW);368 000 km;3700 EUR;3000 EUR;https://www.auto24.ee/used/3049245
BMW;530;must;tagavedu;automaat;06/2004;diisel;2.9 (142 kW);290 000 km;;3000 EUR;https://www.auto24.ee/used/2933820
BMW;725;hõbedane met.;tagavedu;;01/1998;;2.5 TDS (105 kW);330 000 km;3000 EUR;;https://www.auto24.ee/used/3062636
BMW;525;hall met. (SILBERGRAU METALLIC);tagavedu;automaat;02/2005;diisel;2.5 (130 kW);278 000 km;3300 EUR;3090 EUR;https://www.auto24.ee/used/2291876
BMW;728;tumesinine;tagavedu;automaat;02/1996;bensiin;2.8 R6 (142 kW);248 000 km;4000 EUR;3100 EUR;https://www.auto24.ee/used/2779590
BMW;325;hõbedane met.;tagavedu;manuaal;05/2002;bensiin;2.5 (141 kW);218 000 km ·;3190 EUR;;https://www.auto24.ee/used/3059282
BMW;525;must met.;tagavedu;automaat;01/2003;diisel;2.5 TDI (120 kW);228 000 km ·;3190 EUR;;https://www.auto24.ee/used/3059333
BMW;320;tumesinine met.;tagavedu;manuaal (5-KÄIKU);01/2002;diisel;2.0 TDI (100 kW);202 500 km;3999 EUR;3199 EUR;https://www.auto24.ee/used/2081473
BMW;530;must met.;tagavedu;automaat;07/2001;bensiin + gaas (LPG/vedelgaas);3.0 (170 kW);290 000 km;3500 EUR;3199 EUR;https://www.auto24.ee/used/2567166
BMW;318;must;tagavedu;manuaal (5);12/2004;diisel;2.0 (85 kW);244 000 km ·;3500 EUR;3200 EUR;https://www.auto24.ee/used/3024049
BMW;318;hõbedane;tagavedu;automaat;01/2004;bensiin;2.0 (105 kW);270 000 km ·;;3200 EUR;https://www.auto24.ee/used/3015491
BMW;320;tumelilla met. (TECHNO-VIOLETT METALLIC (299));tagavedu;automaat;06/1998;;2.0 (110 kW);238 000 km;3200 EUR;;https://www.auto24.ee/used/3012829
BMW;325;hall;tagavedu;automaat;10/2000;bensiin;2.5 (141 kW);;4000 EUR;3200 EUR;https://www.auto24.ee/used/3017271
BMW;525;must met. (Black Sapphire);tagavedu;manuaal;06/2003;diisel;2.5 (120 kW);299 100 km;3400 EUR;3200 EUR;https://www.auto24.ee/used/2860145
BMW;530;hõbedane;tagavedu;automaat;01/2003;diisel;2.9 (142 kW);298 000 km;3600 EUR;3200 EUR;https://www.auto24.ee/used/2298385
BMW;530;must;tagavedu;manuaal;07/2002;diisel;3.0 (142 kW);346 000 km;3500 EUR;3200 EUR;https://www.auto24.ee/used/3045668
BMW;530;hõbedane met.;tagavedu;automaat;03/2003;diisel;3.0 (142 kW);;3800 EUR;3200 EUR;https://www.auto24.ee/used/3057605
BMW;525;sinine met.;tagavedu;automaat;09/2004;diisel;2.5 D (130 kW);333 000 km;3299 EUR;;https://www.auto24.ee/used/3029141
BMW;735;hõbedane met.;tagavedu;automaat;02/1991;bensiin;3.4 (155 kW);254 900 km;3299 EUR;;https://www.auto24.ee/used/2725163
BMW;520;hõbedane;tagavedu;manuaal (6);08/2003;bensiin;2.2 (125 kW);390 000 km;4200 EUR;3300 EUR;https://www.auto24.ee/used/3046192
BMW;530;beež met.;tagavedu;automaat;10/2003;diisel;3.0 r6 (142 kW);293 000 km ·;4200 EUR;3300 EUR;https://www.auto24.ee/used/2950289
BMW;118;tumehall met.;tagavedu;manuaal;01/2007;diisel;2.0 (90 kW);272 000 km;3400 EUR;;https://www.auto24.ee/used/2920644
BMW;323;tumehall;tagavedu;manuaal;10/2000;bensiin;2.5 (125 kW);284 434 km;4120 EUR;3400 EUR;https://www.auto24.ee/used/3061750
BMW;330;must met.;nelikvedu;automaat;2005;diisel;3.0 (150 kW);260 000 km ·;3800 EUR;3400 EUR;https://www.auto24.ee/used/2724316
BMW;750;tumehall;tagavedu;automaat;11/1994;bensiin;5.4 V12 (240 kW);358 000 km;4400 EUR;3400 EUR;https://www.auto24.ee/used/2784470
BMW;530;must met. (Carbonschwarz Metallic (416));tagavedu;automaat;08/2003;diisel;3.0 D (142 kW);250 000 km ·;3700 EUR;3450 EUR;https://www.auto24.ee/used/3033480
BMW;318;must;tagavedu;manuaal;01/2003;bensiin;2.0 (105 kW);144 000 km;4999 EUR;3490 EUR;https://www.auto24.ee/used/3044287
BMW;525;hõbedane met.;tagavedu;manuaal;09/2004;diisel;2.5 D (130 kW);211 000 km;3499 EUR;;https://www.auto24.ee/used/3059081
BMW;530;hall met.;tagavedu;automaat (Tiptronic);02/2006;diisel;3.0 R6 (160 kW);357 000 km ·;4999 EUR;3499 EUR;https://www.auto24.ee/used/3057509
BMW;530;hall met.;tagavedu;automaat;09/2003;diisel;3.0 D (160 kW);357 000 km;3499 EUR;;https://www.auto24.ee/used/3058360
BMW;116;must;tagavedu;manuaal;06/2005;bensiin;1.6 (85 kW);195 400 km;4000 EUR;3500 EUR;https://www.auto24.ee/used/3034535
BMW;118;hall;tagavedu;manuaal;10/2005;diisel;2.0 r5 (90 kW);199 300 km;3500 EUR;;https://www.auto24.ee/used/2831679
BMW;318;must;tagavedu;manuaal;11/2006;bensiin;2.0 R4 (95 kW);280 000 km;;3500 EUR;https://www.auto24.ee/used/3063977
BMW;318;hall met.;tagavedu;manuaal;05/2003;bensiin;2.0 R4 (105 kW);226 246 km;3500 EUR;;https://www.auto24.ee/used/2878906
BMW;320;hall met.;tagavedu;manuaal;05/2006;bensiin;2.0 (110 kW);;4500 EUR;3500 EUR;https://www.auto24.ee/used/3056340
BMW;520;hall met.;tagavedu;automaat;01/2007;diisel;(120 kW);527 865 km ·;4500 EUR;3500 EUR;https://www.auto24.ee/used/3039761
BMW;525;must;tagavedu;automaat;10/2002;diisel;2.5 (120 kW);;3500 EUR;;https://www.auto24.ee/used/2531856
BMW;525;must met. (Black Sapphire);tagavedu;automaat;06/2002;diisel;2.5 (120 kW);367 000 km;3500 EUR;;https://www.auto24.ee/used/3063290
BMW;525;must met. (Cosmos Schwarz);tagavedu;manuaal;03/2001;diisel;2.5 (120 kW);281 500 km ·;3800 EUR;3500 EUR;https://www.auto24.ee/used/3046376
BMW;530;tumesinine met.;tagavedu;automaat;03/2002;diisel;2.9 (142 kW);197 900 km;3500 EUR;;https://www.auto24.ee/used/3045818
BMW;530;must met.;tagavedu;automaat;07/2005;diisel;3.0 (160 kW);;4000 EUR;3500 EUR;https://www.auto24.ee/used/3063159
BMW;530;hõbedane met.;tagavedu;automaat;03/2003;diisel;3.0 (142 kW);313 000 km;4000 EUR;3500 EUR;https://www.auto24.ee/used/3059953
BMW;535;must;tagavedu;manuaal;05/1991;bensiin;3.4 (155 kW);230 000 km;4000 EUR;3500 EUR;https://www.auto24.ee/used/2868667
Sõiduauto;BMW;hall;tagavedu;automaat;11/2005;diisel;4.4 (242 kW);374 607 km;3500 EUR;;https://www.auto24.ee/used/3058072
BMW;320;hall met.;tagavedu;manuaal;12/2003;bensiin;2.2 R6 (125 kW);241 000 km ·;4100 EUR;3550 EUR;https://www.auto24.ee/used/3061770
BMW;328;tumesinine;tagavedu;manuaal;01/2000;bensiin;2.8 R6 (142 kW);195 000 km;3900 EUR;3550 EUR;https://www.auto24.ee/used/3001833
BMW;530;helehall met.;tagavedu;automaat (Tiptronic);12/2004;diisel;3.0 (160 kW);319 000 km ·;4500 EUR;3550 EUR;https://www.auto24.ee/used/3062565
BMW;118;hall met.;tagavedu;manuaal (6k);02/2005;diisel;2.0 (90 kW);195 000 km ·;4000 EUR;3590 EUR;https://www.auto24.ee/used/3062669
BMW;330;must;nelikvedu;automaat;08/2002;diisel;2.9 R6 (135 kW);242 000 km;3590 EUR;;https://www.auto24.ee/used/3027230
BMW;525;hõbedane met.;tagavedu;automaat;11/2003;diisel;2.5 (120 kW);;4200 EUR;3590 EUR;https://www.auto24.ee/used/3060909
BMW;318;hõbedane met.;tagavedu;automaat;01/2006;bensiin;2.0 (95 kW);279 000 km;3599 EUR;;https://www.auto24.ee/used/2956985
BMW;320;valge met.;tagavedu;manuaal;01/2006;bensiin;2.0 (110 kW);235 000 km;3599 EUR;;https://www.auto24.ee/used/3054409
BMW;118;;tagavedu;;09/2005;diisel;2.0 (90 kW);247 939 km;3600 EUR;;https://www.auto24.ee/used/3060278
BMW;120;must;tagavedu;manuaal;04/2005;bensiin;2.0 (110 kW);120 000 km ·;3600 EUR;;https://www.auto24.ee/used/3058322
BMW;330;tumesinine;tagavedu;automaat;06/2003;bensiin;3.0 (170 kW);290 000 km;3600 EUR;;https://www.auto24.ee/used/3026613
BMW;320;hall;tagavedu;automaat;12/2005;diisel;2.0 (110 kW);275 000 km;4900 EUR;3650 EUR;https://www.auto24.ee/used/3046984
BMW;530;must met.;tagavedu;automaat;04/2003;diisel;3.0 Tdi;286 000 km ·;3690 EUR;;https://www.auto24.ee/used/2971681
BMW;320;sinine met.;tagavedu;automaat;03/2007;diisel;2.0 D (120 kW);396 000 km;3699 EUR;;https://www.auto24.ee/used/3053723
BMW;318;must met.;tagavedu;manuaal;06/1997;bensiin;1.8 (85 kW);198 000 km ·;3700 EUR;;https://www.auto24.ee/used/3059177
BMW;530;;tagavedu;;2003;;3.0 (160 kW);;;3700 EUR;https://www.auto24.ee/used/3061235
BMW;750;tumesinine;tagavedu;automaat;1991;bensiin;5.0 V12 (220 kW);;4500 EUR;3750 EUR;https://www.auto24.ee/used/1395107
BMW;530;hall met. (Sterlinggrau Metallic);tagavedu;automaat (Steptronic);09/2002;diisel;3.0 M57 (142 kW);249 000 km ·;3990 EUR;3790 EUR;https://www.auto24.ee/used/3002475
BMW;120;must;tagavedu;manuaal;05/2006;diisel;2.0 (160 kW);;5555 EUR;3799 EUR;https://www.auto24.ee/used/2929769
BMW;530;hõbedane met.;tagavedu;automaat;07/2003;diisel;3.0 D (160 kW);272 000 km;3799 EUR;;https://www.auto24.ee/used/3039093
BMW;530;must met.;tagavedu;automaat;10/2004;diisel;3.0 D (160 kW);297 000 km;3799 EUR;;https://www.auto24.ee/used/3022206
BMW;330;hõbedane met. (Titansilber metallic);tagavedu;automaat (Steptronic);07/2002;bensiin;3.0 (170 kW);240 000 km;;3800 EUR;https://www.auto24.ee/used/3063393
BMW;330;tumehall met.;nelikvedu;automaat (5k);07/2004;diisel;3.0 R6 (150 kW);250 000 km ·;4300 EUR;3800 EUR;https://www.auto24.ee/used/3056534
BMW;530;must met.;tagavedu;automaat;02/2004;diisel;2.9 (142 kW);271 000 km;5000 EUR;3800 EUR;https://www.auto24.ee/used/2934657
BMW;320;tumesinine met. (ORIENTBLAU METALLIC (317));tagavedu;automaat;03/2004;diisel;2.0 (110 kW);272 000 km;3999 EUR;3850 EUR;https://www.auto24.ee/used/2963794
BMW;525;sinine met.;tagavedu;automaat;02/2004;bensiin;2.5 R6 (141 kW);362 000 km ·;4500 EUR;3900 EUR;https://www.auto24.ee/used/2998400
BMW;118;tumehall met.;tagavedu;manuaal;2005;diisel;2.0;194 000 km;4300 EUR;3950 EUR;https://www.auto24.ee/used/3043803
BMW;320;tumeroheline met.;tagavedu;manuaal;03/2006;diisel;2.0 tdi (120 kW);274 500 km;4700 EUR;3950 EUR;https://www.auto24.ee/used/2266848
BMW;530;hall;tagavedu;automaat;07/2003;diisel;3.0 (160 kW);;4500 EUR;3950 EUR;https://www.auto24.ee/used/3052832
BMW;320;sinine met.;tagavedu;automaat;03/2004;diisel;2.0 (110 kW);354 000 km ·;4100 EUR;3990 EUR;https://www.auto24.ee/used/3019919
BMW;530;hall;tagavedu;automaat;01/2004;diisel;3.0 (160 kW);;4490 EUR;3990 EUR;https://www.auto24.ee/used/3049852
BMW;530;must met. (CARBONSCHWARZ MET.);tagavedu;automaat;12/2003;diisel;2.9 D (142 kW);261 500 km ·;3990 EUR;;https://www.auto24.ee/used/2974280
BMW;730;must met.;tagavedu;automaat;01/2003;diisel;3.0 (160 kW);430 000 km ·;4990 EUR;3990 EUR;https://www.auto24.ee/used/1941632
BMW;730;must;tagavedu;automaat;02/2004;diisel;3.0 (160 kW);321 100 km ·;4500 EUR;3990 EUR;https://www.auto24.ee/used/3049081
BMW;740;tumesinine (Biarritzblau Metallic);tagavedu;automaat (Steptronic);09/2000;diisel;3.9 (175 kW);364 000 km ·;5000 EUR;3990 EUR;https://www.auto24.ee/used/3052187
BMW;318;must;tagavedu;manuaal;02/1990;bensiin;1.8 IS (100 kW);290 000 km;4350 EUR;3999 EUR;https://www.auto24.ee/used/3053149
BMW;318;must met.;tagavedu;automaat;08/2008;diisel;2.0 D (105 kW);299 000 km;3999 EUR;;https://www.auto24.ee/used/3038336
BMW;320;must met.;tagavedu;automaat;04/2005;bensiin;2.0 (110 kW);167 000 km;3999 EUR;;https://www.auto24.ee/used/3060022
BMW;325;must met. (Black sapphire metallic);tagavedu;manuaal;06/2001;bensiin;2.5 (141 kW);272 000 km;3999 EUR;;https://www.auto24.ee/used/2626585
BMW;330;must;tagavedu;automaat;09/2004;diisel;3.0 (150 kW);299 217 km ·;4199 EUR;3999 EUR;https://www.auto24.ee/used/3043342
BMW;525;hall;tagavedu;automaat;09/2005;diisel;2.5 (130 kW);;4200 EUR;3999 EUR;https://www.auto24.ee/used/3053113
BMW;525;hall;tagavedu;automaat;05/2005;diisel;2.5 (130 kW);363 259 km ·;4499 EUR;3999 EUR;https://www.auto24.ee/used/3044431
BMW;530;tumesinine met.;tagavedu;automaat;03/2005;diisel;3.0 (160 kW);336 555 km;4490 EUR;3999 EUR;https://www.auto24.ee/used/3063284
BMW;530;hõbedane met.;tagavedu;automaat;02/2001;diisel;3.0 TDI R6 (142 kW);176 400 km ·;4699 EUR;3999 EUR;https://www.auto24.ee/used/2063099
BMW;530;tumesinine met.;tagavedu;automaat;03/2003;diisel;3.0 TD (142 kW);;4999 EUR;3999 EUR;https://www.auto24.ee/used/3054651
BMW;530;hõbedane;tagavedu;automaat (Steptronic);01/2003;diisel;2.9 (142 kW);345 000 km;;3999 EUR;https://www.auto24.ee/used/3040577
BMW;530;hõbedane;tagavedu;manuaal;05/2001;diisel;2.9 (142 kW);245 000 km;4500 EUR;3999 EUR;https://www.auto24.ee/used/3058545
BMW;530;must (BLACK SAPPHIRE METALLIC);tagavedu;automaat (steptronic);11/2002;diisel;2.9 R6 (142 kW);365 000 km ·;4999 EUR;3999 EUR;https://www.auto24.ee/used/3054478
BMW;X5;hall met.;nelikvedu;automaat;02/2002;bensiin;4.4 V8 (210 kW);210 000 km;4900 EUR;3999 EUR;https://www.auto24.ee/used/3063408
BMW;328;must met.;tagavedu;manuaal;06/1999;bensiin + gaas (LPG/vedelgaas);2.8 (142 kW);294 059 km;5000 EUR;4000 EUR;https://www.auto24.ee/used/2869414
BMW;330;hõbedane met.;tagavedu;automaat;04/2001;;3.0 (170 kW);208 000 km;5000 EUR;4000 EUR;https://www.auto24.ee/used/2912161
BMW;330;helehall;nelikvedu;automaat;12/2003;diisel;3.0 (150 kW);300 000 km;4000 EUR;;https://www.auto24.ee/used/2830953
BMW;330;must;tagavedu;manuaal;04/2004;diisel;3.0 (150 kW);352 900 km;;4000 EUR;https://www.auto24.ee/used/2896188
BMW;330;tumesinine;tagavedu;automaat;07/2000;diisel;2.9 (135 kW);240 000 km;4700 EUR;4000 EUR;https://www.auto24.ee/used/2950294
BMW;330;hall;nelikvedu;automaat;07/2002;diisel;3.0 (135 kW);193 300 km;4000 EUR;;https://www.auto24.ee/used/3063390
BMW;525;tumesinine met.;tagavedu;automaat;2005;diisel;2.5 (130 kW);347 000 km;5000 EUR;4000 EUR;https://www.auto24.ee/used/3052270
BMW;525;must;tagavedu;automaat;05/2004;diisel;2.5 (130 kW);283 000 km;4300 EUR;4000 EUR;https://www.auto24.ee/used/2913752
BMW;530;hall met.;tagavedu;automaat;09/2003;diisel;3.0 (160 kW);350 000 km ·;4500 EUR;4000 EUR;https://www.auto24.ee/used/3053840
BMW;530;hall;nelikvedu;automaat;06/2006;diisel;3.0 R6 (170 kW);427 000 km;4300 EUR;4000 EUR;https://www.auto24.ee/used/2949215
BMW;530;must met.;tagavedu;manuaal;11/1999;diisel;3.0 (135 kW);264 000 km;5000 EUR;4000 EUR;https://www.auto24.ee/used/3050751
BMW;535;hall met.;tagavedu;manuaal;05/1989;bensiin;3.5 R6 (155 kW);;4000 EUR;;https://www.auto24.ee/used/2967156
BMW;735;helehall met.;tagavedu;automaat;11/2002;bensiin;3.6 (200 kW);293 163 km;5000 EUR;4000 EUR;https://www.auto24.ee/used/3059042
BMW;740;tumesinine;tagavedu;automaat;01/2000;diisel;3.9 (180 kW);287 000 km;4500 EUR;4000 EUR;https://www.auto24.ee/used/3051454
BMW;750;tumeroheline met.;tagavedu;automaat;08/1991;bensiin;5.0 (220 kW);207 000 km ·;4000 EUR;;https://www.auto24.ee/used/2899352
BMW;330;hall met.;tagavedu;automaat;2002;diisel;3.0 (135 kW);223 000 km;4700 EUR;4100 EUR;https://www.auto24.ee/used/2585212
BMW;530;hall;tagavedu;automaat;12/2004;diisel;3.0 (160 kW);310 000 km;4100 EUR;;https://www.auto24.ee/used/3058286
BMW;730;sinine met.;tagavedu;automaat (tiptronic 6k.);2004;diisel;3.0 R6 TDI (160 kW);337 000 km;4800 EUR;4100 EUR;https://www.auto24.ee/used/3029232
BMW;330;tumesinine;nelikvedu;automaat;05/2001;diisel;3.0 (135 kW);260 000 km;4500 EUR;4150 EUR;https://www.auto24.ee/used/3061216
BMW;318;hõbedane met.;tagavedu;manuaal;01/2007;diisel;2.0 (90 kW);220 000 km ·;5000 EUR;4180 EUR;https://www.auto24.ee/used/3040650
BMW;320;helesinine met.;tagavedu;manuaal;09/2005;diisel;2.0 (120 kW);238 000 km ·;4190 EUR;;https://www.auto24.ee/used/3059251
BMW;330;hall (SILBERGRAU METALLIC (A08));tagavedu;automaat;10/2003;diisel;3.0 r6 (150 kW);274 000 km;4500 EUR;4190 EUR;https://www.auto24.ee/used/3063103
BMW;330;tumehall met.;tagavedu;automaat;08/2002;diisel;3.0 Tdi (135 kW);251 000 km ·;4190 EUR;;https://www.auto24.ee/used/3014012
BMW;320;hõbedane;tagavedu;automaat;04/2006;diisel;2.0 (120 kW);289 280 km;4800 EUR;4199 EUR;https://www.auto24.ee/used/3036482
BMW;520;must met.;tagavedu;manuaal;05/2007;diisel;2.0 D (120 kW);272 000 km;4199 EUR;;https://www.auto24.ee/used/3049097
BMW;525;must;tagavedu;automaat;05/2005;diisel;2.5 (130 kW);;4399 EUR;4199 EUR;https://www.auto24.ee/used/3063438
BMW;525;hõbedane met.;tagavedu;manuaal (5-KÄIKU);04/2003;diisel;2.5 TDI R6 (120 kW);235 700 km;4899 EUR;4199 EUR;https://www.auto24.ee/used/2096549
BMW;525;tumesinine met.;tagavedu;automaat;01/2003;diisel;2.5 TDI R6 (120 kW);210 200 km ·;4899 EUR;4199 EUR;https://www.auto24.ee/used/2086240
BMW;330;hall met.;tagavedu;automaat;09/2003;diisel;3.0 (150 kW);315 000 km;4500 EUR;4200 EUR;https://www.auto24.ee/used/3025984
BMW;530;must;tagavedu;automaat;10/2002;diisel;2.9 R6 (142 kW);415 000 km;4700 EUR;4200 EUR;https://www.auto24.ee/used/3043386
BMW;530;hall;tagavedu;automaat;02/2005;diisel;3.0 (160 kW);300 800 km;5000 EUR;4200 EUR;https://www.auto24.ee/used/3056246
BMW;530;hall met.;tagavedu;automaat;01/2005;diisel;3.0 R6 (160 kW);250 000 km ·;5000 EUR;4200 EUR;https://www.auto24.ee/used/3020668
BMW;318;hõbedane met.;tagavedu;automaat;05/2007;bensiin;2.0 (95 kW);188 699 km;5200 EUR;4300 EUR;https://www.auto24.ee/used/2924664
BMW;330;hõbedane met.;tagavedu;manuaal (6k);07/2004;diisel;3.0 (150 kW);244 000 km;4300 EUR;;https://www.auto24.ee/used/3050770
BMW;525;tumesinine;tagavedu;automaat;10/2004;bensiin;2.5 (141 kW);296 000 km;4600 EUR;4300 EUR;https://www.auto24.ee/used/2908501
BMW;530;hõbedane met.;tagavedu;automaat;06/2004;diisel;3.0 (160 kW);286 000 km;6500 EUR;4300 EUR;https://www.auto24.ee/used/2667881
BMW;118;must;tagavedu;automaat;09/2005;bensiin;2.0 R4 (95 kW);125 500 km ·;4700 EUR;4350 EUR;https://www.auto24.ee/used/3041676
BMW;325;must;nelikvedu;automaat;10/2005;bensiin;2.5 (160 kW);303 000 km ·;6000 EUR;4350 EUR;https://www.auto24.ee/used/2979620
BMW;530;hall met.;tagavedu;automaat;12/2004;diisel;3.0 (160 kW);215 652 km;4399 EUR;;https://www.auto24.ee/used/3041241
BMW;320;sinine met.;tagavedu;manuaal;06/2007;diisel;2.0 (120 kW);353 000 km;5800 EUR;4400 EUR;https://www.auto24.ee/used/3043313
BMW;320;pruun met. (Tourmaline violet metallic);tagavedu;automaat;07/2002;diisel;2.0 M47N (110 kW);128 000 km;4400 EUR;;https://www.auto24.ee/used/3024704
BMW;520;hõbedane;tagavedu;automaat;09/2005;bensiin;2.2 (125 kW);255 000 km;4700 EUR;4400 EUR;https://www.auto24.ee/used/3042081
BMW;525;hõbedane met.;tagavedu;automaat;04/2004;bensiin;2.5 (141 kW);286 000 km ·;4700 EUR;4400 EUR;https://www.auto24.ee/used/3062682
BMW;730;tumehall;tagavedu;automaat;10/2003;diisel;3.0 R6 (150 kW);343 000 km;5000 EUR;4400 EUR;https://www.auto24.ee/used/2907027
BMW;118;tumesinine met.;tagavedu;manuaal (6-ne);10/2007;diisel;2.0 d (100 kW);260 000 km;4990 EUR;4470 EUR;https://www.auto24.ee/used/2910058
BMW;530;sinine met.;tagavedu;automaat;2003;diisel;3.0 TDI (142 kW);263 000 km;4470 EUR;;https://www.auto24.ee/used/3051610
BMW;116;tumehall met.;tagavedu;manuaal;03/2006;bensiin;1.6 (85 kW);154 300 km ·;4490 EUR;;https://www.auto24.ee/used/3019862
BMW;318;tumehall met.;tagavedu;manuaal (6k);2006;bensiin;2.0 (95 kW);131 000 km ·;4490 EUR;;https://www.auto24.ee/used/2565801
BMW;525;hall met. (SILBERGRAU METALLIC);tagavedu;automaat;04/2005;diisel;2.5 R6 (130 kW);248 300 km;5190 EUR;4490 EUR;https://www.auto24.ee/used/2973636
BMW;525;hõbedane;nelikvedu;automaat;03/2006;bensiin;2.5 (160 kW);247 500 km ·;6000 EUR;4490 EUR;https://www.auto24.ee/used/2986658
BMW;530;must (Panther Black);tagavedu;automaat;09/2004;diisel;3.0 D (160 kW);331 608 km;4490 EUR;;https://www.auto24.ee/used/3046366
BMW;120;tumehall;tagavedu;automaat (Tiptronic);05/2006;diisel;2.0 (120 kW);213 000 km;5500 EUR;4499 EUR;https://www.auto24.ee/used/3053966
BMW;525;hall;tagavedu;automaat;06/2004;diisel;2.5 (130 kW);258 000 km;4699 EUR;4499 EUR;https://www.auto24.ee/used/2745079
BMW;116;must met. (Brilliant Black);tagavedu;manuaal (5-käiku);08/2005;bensiin;1.6 i 16Valve (85 kW);179 500 km;4500 EUR;;https://www.auto24.ee/used/2966849
BMW;316;tumesinine;tagavedu;manuaal;04/1988;bensiin;1.8 R4 (75 kW);192 000 km;4500 EUR;;https://www.auto24.ee/used/3056102
BMW;318;sinine met.;tagavedu;manuaal;10/2002;bensiin;2.0 (105 kW);130 000 km;4500 EUR;;https://www.auto24.ee/used/2910370
BMW;318;must met.;tagavedu;automaat;05/2003;bensiin;1.8 (105 kW);158 000 km ·;4500 EUR;;https://www.auto24.ee/used/3050125
BMW;320;hõbedane met.;tagavedu;automaat;12/2005;diisel;2.0 (120 kW);156 100 km;5000 EUR;4500 EUR;https://www.auto24.ee/used/3062436
BMW;320;tumehall;tagavedu;manuaal;01/2006;diisel;2.0 (120 kW);275 000 km;5500 EUR;4500 EUR;https://www.auto24.ee/used/3035642
BMW;320;hõbedane met.;tagavedu;automaat;02/2002;bensiin;2.2 R6 (125 kW);181 500 km;4500 EUR;;https://www.auto24.ee/used/3003793
BMW;320;hõbedane met.;tagavedu;automaat;04/2006;bensiin;2.0 i (110 kW);190 000 km ·;4999 EUR;4500 EUR;https://www.auto24.ee/used/3003587
BMW;330;must;;manuaal;01/2003;bensiin;3.0 (170 kW);326 000 km;4500 EUR;;https://www.auto24.ee/used/3053158
BMW;525;hõbedane;tagavedu;automaat;02/2004;bensiin;2.5 (141 kW);170 000 km;4500 EUR;;https://www.auto24.ee/used/3048306
BMW;525;hall;tagavedu;automaat;05/2005;diisel;2.5 (130 kW);347 281 km;5000 EUR;4500 EUR;https://www.auto24.ee/used/3045663
BMW;530;must met.;tagavedu;automaat;03/2005;diisel;3.0 (160 kW);215 000 km;5200 EUR;4500 EUR;https://www.auto24.ee/used/3057306
BMW;530;must;tagavedu;automaat;03/2004;diisel;3.0 (160 kW);;5500 EUR;4500 EUR;https://www.auto24.ee/used/3050965
BMW;530;tumeroheline met.;tagavedu;automaat;04/2004;diisel;3.0 TD (160 kW);265 000 km;5500 EUR;4500 EUR;https://www.auto24.ee/used/3027587
BMW;530;must;nelikvedu;automaat;05/2006;diisel;3.0 (170 kW);323 000 km;4600 EUR;4500 EUR;https://www.auto24.ee/used/2946310
BMW;535;hall;tagavedu;automaat;06/2005;diisel;3.0 (200 kW);335 000 km;5400 EUR;4500 EUR;https://www.auto24.ee/used/3051478
